id	nombre	pais	region	latitud	longitud	anio_construccion	estilo_arquitectonico	tipo_material	estado_actual	visitantes_anuales	patrimonio_unesco
IRD-00220	Ale_00220	Alemania	Brandenburgo	54.00884	8.63865	1539	Gotico / Renacentista	Roca	Restaurado	80958	False
IRD-00221	Ale_00221	Alemania	Renania	50.09169	11.36219	1265	Romanico	Piedra	Restaurado	34076	False
IRD-00222	Ale_00222	Alemania	Brandenburgo	49.1231	7.68878	1351	Medieval / Neogotico	Piedra	En ruinas	39698	False
IRD-00223	Ale_00223	Alemania	Baviera	48.86116	8.09762	1723	Barroco	Mixto	En ruinas	15261	False
IRD-00224	Ale_00224	Alemania	Sajonia	50.85308	7.68043	1685	Barroco	Roca	Restaurado	47821	False
IRD-00225	Ale_00225	Alemania	Renania	50.34864	13.50821	1737	Barroco	Ladrillo	Restaurado	12929	False
IRD-00226	Ale_00226	Alemania	Hesse	54.80699	13.6146	1759	Barroco	Mamposteria	En ruinas	168207	False
IRD-00227	Ale_00227	Alemania	Renania	50.63502	14.02139	1266	Gotico / Renacentista	Ladrillo	Restaurado	40554	False
IRD-00228	Ale_00228	Alemania	Renania	50.00711	9.74752	1641	Neogotico	Roca	Residencia privada	104175	False
IRD-00229	Ale_00229	Alemania	Baviera	52.26954	14.9569	1059	Romanico	Roca	Restaurado	54850	False
IRD-00230	Ale_00230	Alemania	Sajonia	52.09761	12.26386	1313	Medieval	Piedra	Parcialmente restaurado	69753	False
IRD-00231	Ale_00231	Alemania	Hesse	48.20135	13.00562	1236	Gotico	Roca	Restaurado	178629	False
IRD-00232	Ale_00232	Alemania	Baviera	54.65201	13.00633	1227	Romanico	Piedra y ladrillo	Residencia privada	106443	False
IRD-00233	Ale_00233	Alemania	Renania	48.48156	7.65404	1860	Barroco	Mixto	Museo	52789	False
IRD-00234	Ale_00234	Alemania	Sajonia	54.19121	13.43361	1428	Medieval / Neogotico	Ladrillo	Parcialmente restaurado	29217	True
IRD-00235	Ale_00235	Alemania	Sajonia	51.9201	13.35902	1366	Gotico	Ladrillo	En ruinas	43978	False
IRD-00236	Ale_00236	Alemania	Renania	54.83976	11.71788	1759	Barroco	Mamposteria	Restaurado	119008	True
IRD-00237	Ale_00237	Alemania	Baviera	54.42467	8.13385	1464	Gotico	Mixto	En ruinas	106877	False
IRD-00238	Ale_00238	Alemania	Hesse	52.40786	10.71245	1525	Gotico	Roca	Restaurado	69403	False
IRD-00239	Ale_00239	Alemania	Baviera	49.06745	11.16816	1748	Barroco	Mixto	Museo	145597	False
IRD-00240	Ale_00240	Alemania	Renania	49.56048	13.15528	1171	Gotico	Mamposteria	Restaurado	124797	False
IRD-00241	Ale_00241	Alemania	Hesse	52.48238	6.87277	1094	Romanico	Piedra y ladrillo	Restaurado	22612	False
IRD-00242	Ale_00242	Alemania	Baviera	51.06688	8.82671	1122	Medieval	Roca	Restaurado	10171	False
IRD-00243	Ale_00243	Alemania	Baviera	53.08897	7.52068	1185	Romanico	Piedra	Parcialmente restaurado	41969	False
IRD-00244	Ale_00244	Alemania	Baden-Wurtemberg	52.26048	8.95382	1830	Barroco	Piedra y ladrillo	Restaurado	110221	False
IRD-00245	Ale_00245	Alemania	Hesse	51.30957	10.97951	1089	Romanico	Ladrillo	Restaurado	27312	False
IRD-00246	Ale_00246	Alemania	Baviera	52.42703	13.18451	1219	Gotico / Renacentista	Piedra y ladrillo	Residencia privada	114494	False
IRD-00247	Ale_00247	Alemania	Hesse	52.14692	13.4138	1826	Neogotico	Ladrillo	En ruinas	321609	True
IRD-00248	Ale_00248	Alemania	Brandenburgo	48.33508	7.72253	1619	Barroco	Piedra	En ruinas	28256	False
IRD-00249	Ale_00249	Alemania	Brandenburgo	52.78724	6.9893	1054	Romanico	Mamposteria	En ruinas	305874	False
IRD-00250	Ale_00250	Alemania	Sajonia	53.6004	10.73343	1810	Neogotico	Mixto	Parcialmente restaurado	155817	False
IRD-00251	Ale_00251	Alemania	Baden-Wurtemberg	52.66145	13.49184	1118	Medieval / Neogotico	Roca	Restaurado	29236	False
IRD-00252	Ale_00252	Alemania	Sajonia	47.50034	13.61299	1462	Gotico / Renacentista	Mamposteria	Restaurado	9260	False
IRD-00253	Ale_00253	Alemania	Brandenburgo	52.08942	13.46369	1498	Medieval	Mixto	Residencia privada	140097	False
IRD-00254	Ale_00254	Alemania	Hesse	48.47581	9.44124	1258	Romanico	Roca	Parcialmente restaurado	143733	False
IRD-00255	Ale_00255	Alemania	Brandenburgo	49.18457	10.92175	1650	Barroco	Roca	Restaurado	39679	False
IRD-00256	Ale_00256	Alemania	Hesse	50.84725	10.13421	1360	Medieval / Neogotico	Mamposteria	Restaurado	101594	False
IRD-00257	Ale_00257	Alemania	Baden-Wurtemberg	54.27512	13.41202	1519	Renacentista	Piedra	Restaurado	22062	False
IRD-00258	Ale_00258	Alemania	Baviera	54.65292	6.6551	1555	Renacentista	Mixto	Restaurado	80966	False
IRD-00259	Ale_00259	Alemania	Sajonia	53.29701	15.26093	1281	Medieval / Neogotico	Ladrillo	Museo	29207	False
IRD-00260	Ale_00260	Alemania	Renania	47.50123	14.61116	1170	Gotico	Mamposteria	Restaurado	36887	False
IRD-00261	Ale_00261	Alemania	Brandenburgo	54.19867	6.20732	1302	Medieval / Neogotico	Mamposteria	Restaurado	46239	False
IRD-00262	Ale_00262	Alemania	Brandenburgo	52.84657	15.32232	1068	Romanico	Piedra y ladrillo	Parcialmente restaurado	151254	False
IRD-00263	Ale_00263	Alemania	Baviera	50.71146	15.23405	1495	Medieval / Neogotico	Piedra	Restaurado	26288	False
IRD-00264	Ale_00264	Alemania	Baviera	51.18713	7.0903	1027	Romanico	Ladrillo	En ruinas	50808	False
IRD-00265	Ale_00265	Alemania	Baviera	51.34831	6.77639	1697	Neogotico	Piedra	En ruinas	89702	False
IRD-00266	Ale_00266	Alemania	Baden-Wurtemberg	50.69836	9.91177	1766	Barroco	Mixto	Restaurado	24735	False
IRD-00267	Ale_00267	Alemania	Brandenburgo	53.45123	10.36278	1342	Medieval / Neogotico	Piedra	Restaurado	29465	False
IRD-00268	Ale_00268	Alemania	Brandenburgo	53.03286	6.17048	1312	Medieval / Neogotico	Mixto	Restaurado	35938	False
IRD-00269	Ale_00269	Alemania	Hesse	50.60991	15.3574	1065	Romanico	Piedra	Restaurado	16598	False
IRD-00270	Ale_00270	Alemania	Renania	47.84379	12.23941	1528	Gotico	Ladrillo	Restaurado	23816	False
IRD-00271	Ale_00271	Alemania	Renania	48.63013	10.97163	1396	Medieval / Neogotico	Mamposteria	Restaurado	171040	False
IRD-00272	Ale_00272	Alemania	Brandenburgo	51.26423	7.50057	1647	Renacentista	Mamposteria	Restaurado	15054	False
IRD-00273	Ale_00273	Alemania	Hesse	54.24915	8.63059	1319	Medieval / Neogotico	Piedra	Restaurado	232368	False
IRD-00274	Ale_00274	Alemania	Hesse	50.52259	11.84533	1874	Neogotico	Piedra	Museo	27049	False
IRD-00275	Ale_00275	Alemania	Baviera	50.34209	15.34905	1757	Barroco	Roca	Restaurado	25287	False
IRD-00276	Ale_00276	Alemania	Renania	51.2192	12.83386	1153	Romanico	Mixto	En ruinas	86124	False
IRD-00277	Ale_00277	Alemania	Sajonia	53.86542	13.7811	1133	Romanico	Piedra y ladrillo	Museo	15868	False
IRD-00278	Ale_00278	Alemania	Brandenburgo	53.62599	9.18448	1276	Romanico	Mamposteria	Museo	176871	False
IRD-00279	Ale_00279	Alemania	Hesse	50.36095	14.60092	1437	Medieval	Ladrillo	Parcialmente restaurado	418267	False
IRD-00280	Ale_00280	Alemania	Sajonia	50.7703	15.3015	1388	Medieval	Mamposteria	Parcialmente restaurado	11814	False
IRD-00281	Ale_00281	Alemania	Renania	52.49062	6.66159	1350	Gotico / Renacentista	Mamposteria	Restaurado	35983	False
IRD-00282	Ale_00282	Alemania	Sajonia	53.93109	8.04753	1340	Gotico / Renacentista	Roca	Restaurado	130291	False
IRD-00283	Ale_00283	Alemania	Brandenburgo	53.07399	14.58427	1188	Gotico	Piedra	Museo	17817	False
IRD-00284	Ale_00284	Alemania	Renania	47.00151	7.60627	1045	Romanico	Mixto	Restaurado	137892	False
IRD-00285	Ale_00285	Alemania	Brandenburgo	50.0432	15.2796	1683	Neogotico	Piedra	Restaurado	83448	False
IRD-00286	Ale_00286	Alemania	Baviera	49.33775	14.65232	1274	Romanico	Piedra	Museo	72438	False
IRD-00287	Ale_00287	Alemania	Brandenburgo	52.81337	8.89514	1270	Gotico / Renacentista	Mamposteria	Parcialmente restaurado	13743	False
IRD-00288	Ale_00288	Alemania	Sajonia	47.77228	8.29799	1260	Medieval / Neogotico	Mamposteria	Restaurado	46065	False
IRD-00289	Ale_00289	Alemania	Renania	48.81081	12.93734	1345	Gotico	Piedra y ladrillo	Residencia privada	91886	False
IRD-00290	Ale_00290	Alemania	Baviera	54.91223	11.94867	1161	Medieval / Neogotico	Piedra	Restaurado	147139	False
IRD-00291	Ale_00291	Alemania	Renania	54.9635	14.12911	1298	Gotico / Renacentista	Roca	Restaurado	56205	False
IRD-00292	Ale_00292	Alemania	Baviera	54.27701	12.3574	1365	Gotico	Piedra	Restaurado	13075	False
IRD-00293	Ale_00293	Alemania	Sajonia	54.28541	10.41212	1510	Gotico / Renacentista	Piedra y ladrillo	Museo	491492	False
IRD-00294	Ale_00294	Alemania	Sajonia	53.31042	12.07625	1497	Gotico / Renacentista	Mamposteria	Restaurado	19671	False
IRD-00295	Ale_00295	Alemania	Renania	52.21779	15.03004	1256	Romanico	Mixto	Restaurado	28496	False
IRD-00296	Ale_00296	Alemania	Baden-Wurtemberg	54.25904	8.26914	1092	Romanico	Roca	En ruinas	15994	False
IRD-00297	Ale_00297	Alemania	Renania	50.57975	10.50574	1290	Gotico	Roca	Restaurado	177101	False
IRD-00298	Ale_00298	Alemania	Brandenburgo	50.17437	6.42168	1414	Gotico	Roca	Restaurado	33606	False
IRD-00299	Ale_00299	Alemania	Hesse	49.76179	10.82041	1188	Gotico	Roca	Parcialmente restaurado	56158	False
IRD-00300	Ale_00300	Alemania	Hesse	50.15661	10.00737	1521	Renacentista	Roca	Parcialmente restaurado	33180	False
IRD-00301	Ale_00301	Alemania	Baviera	53.59032	15.07307	1007	Romanico	Piedra	Parcialmente restaurado	69207	False
IRD-00302	Ale_00302	Alemania	Baden-Wurtemberg	52.32234	13.60337	1531	Renacentista	Roca	Restaurado	32377	False
IRD-00303	Ale_00303	Alemania	Sajonia	54.20257	9.84028	1242	Medieval	Piedra	Residencia privada	204108	False
IRD-00304	Ale_00304	Alemania	Renania	51.78954	10.77046	1217	Medieval	Piedra	Parcialmente restaurado	190440	False
IRD-00305	Ale_00305	Alemania	Sajonia	52.10302	13.03932	1765	Barroco	Piedra y ladrillo	En ruinas	10969	False
IRD-00306	Ale_00306	Alemania	Hesse	50.19495	14.64628	1648	Neogotico	Piedra	Parcialmente restaurado	31395	False
IRD-00307	Ale_00307	Alemania	Sajonia	50.09914	14.09249	1548	Renacentista	Roca	Restaurado	162849	False
IRD-00308	Ale_00308	Alemania	Baden-Wurtemberg	50.07392	10.27617	1528	Renacentista	Piedra	En ruinas	30619	False
IRD-00309	Ale_00309	Alemania	Baden-Wurtemberg	49.96042	6.26049	1610	Renacentista	Ladrillo	Restaurado	19816	False
IRD-00310	Ale_00310	Alemania	Baviera	54.57316	9.2278	1125	Romanico	Piedra y ladrillo	Restaurado	48294	False
IRD-00311	Ale_00311	Alemania	Hesse	51.24868	13.99637	1303	Medieval / Neogotico	Mixto	En ruinas	26646	False
IRD-00312	Ale_00312	Alemania	Renania	51.2553	7.29	1154	Romanico	Mixto	Restaurado	91496	False
IRD-00313	Ale_00313	Alemania	Baden-Wurtemberg	50.16347	8.97546	1844	Barroco	Mixto	Restaurado	39588	False
IRD-00314	Ale_00314	Alemania	Renania	54.10723	11.72796	1650	Renacentista	Piedra	Restaurado	174712	False
IRD-00315	Ale_00315	Alemania	Brandenburgo	50.11586	9.66236	1377	Medieval / Neogotico	Mamposteria	Residencia privada	833112	False
IRD-00316	Ale_00316	Alemania	Hesse	53.6692	10.18419	1108	Romanico	Piedra y ladrillo	Restaurado	9841	False
IRD-00317	Ale_00317	Alemania	Sajonia	48.8803	13.89154	1692	Renacentista	Piedra	En ruinas	50419	False
IRD-00318	Ale_00318	Alemania	Renania	48.65847	13.43269	1351	Medieval	Ladrillo	Parcialmente restaurado	19768	False
IRD-00319	Ale_00319	Alemania	Baden-Wurtemberg	50.69156	12.94277	1383	Medieval / Neogotico	Roca	En ruinas	13036	False
IRD-00320	Ale_00320	Alemania	Hesse	51.79296	9.35788	1289	Gotico / Renacentista	Mixto	Restaurado	76185	False
IRD-00321	Ale_00321	Alemania	Sajonia	47.46193	12.46718	1195	Gotico	Ladrillo	Residencia privada	52858	False
IRD-00322	Ale_00322	Alemania	Sajonia	53.03697	10.67335	1399	Gotico / Renacentista	Mamposteria	Restaurado	18534	False
IRD-00323	Ale_00323	Alemania	Renania	51.0902	10.67709	1178	Romanico	Roca	Residencia privada	197591	False
IRD-00324	Ale_00324	Alemania	Sajonia	53.45271	10.52659	1478	Gotico / Renacentista	Mamposteria	Restaurado	42749	False
IRD-00325	Ale_00325	Alemania	Baviera	54.14472	6.59335	1612	Neogotico	Mixto	Restaurado	145140	False
IRD-00326	Ale_00326	Alemania	Brandenburgo	52.78166	12.57906	1125	Romanico	Roca	En ruinas	131812	False
IRD-00327	Ale_00327	Alemania	Renania	48.68564	15.09576	1312	Gotico / Renacentista	Piedra y ladrillo	Restaurado	200639	False
IRD-00328	Ale_00328	Alemania	Hesse	53.02742	13.30477	1300	Medieval / Neogotico	Piedra	Museo	14192	False
IRD-00329	Ale_00329	Alemania	Baviera	52.7852	8.66318	1607	Renacentista	Mixto	Restaurado	493582	False
IRD-00330	Ale_00330	Alemania	Baden-Wurtemberg	47.04871	6.95894	1615	Neogotico	Ladrillo	Restaurado	131216	False
IRD-00331	Ale_00331	Alemania	Baden-Wurtemberg	48.93785	10.54347	1012	Romanico	Mamposteria	Museo	12178	False
IRD-00332	Ale_00332	Alemania	Renania	47.17622	11.54095	1470	Gotico / Renacentista	Piedra	Parcialmente restaurado	28069	False
IRD-00333	Ale_00333	Alemania	Hesse	48.71702	9.95315	1363	Gotico	Piedra	Parcialmente restaurado	52219	False
IRD-00334	Ale_00334	Alemania	Brandenburgo	47.57421	12.48486	1777	Neogotico	Mamposteria	Restaurado	178052	False
IRD-00335	Ale_00335	Alemania	Brandenburgo	51.50631	7.13956	1363	Medieval	Ladrillo	En ruinas	104424	False
IRD-00336	Ale_00336	Alemania	Baviera	49.54069	6.00128	1153	Romanico	Ladrillo	Restaurado	134893	False
IRD-00337	Ale_00337	Alemania	Baden-Wurtemberg	50.73574	9.23352	1570	Renacentista	Roca	Residencia privada	50541	False
IRD-00338	Ale_00338	Alemania	Baden-Wurtemberg	49.50678	13.49486	1456	Gotico / Renacentista	Roca	En ruinas	69535	False
IRD-00339	Ale_00339	Alemania	Sajonia	52.40112	7.10222	1367	Gotico / Renacentista	Roca	En ruinas	248388	True
IRD-00340	Ale_00340	Alemania	Hesse	52.70437	12.33066	1173	Gotico	Mamposteria	Restaurado	151178	False
IRD-00341	Ale_00341	Alemania	Baviera	49.38442	7.00097	1310	Medieval	Mamposteria	Residencia privada	59664	False
IRD-00342	Ale_00342	Alemania	Baviera	50.80774	7.05429	1326	Medieval / Neogotico	Mamposteria	Restaurado	22697	False
IRD-00343	Ale_00343	Alemania	Hesse	50.33204	13.81071	1535	Gotico / Renacentista	Piedra	Parcialmente restaurado	169246	False
IRD-00344	Ale_00344	Alemania	Hesse	53.03218	6.34142	1365	Gotico	Mamposteria	Parcialmente restaurado	55505	False
IRD-00345	Ale_00345	Alemania	Sajonia	47.41759	12.48084	1664	Neogotico	Mamposteria	Restaurado	67068	False
IRD-00346	Ale_00346	Alemania	Brandenburgo	51.1269	8.54213	1673	Barroco	Mixto	Restaurado	43881	False
IRD-00347	Ale_00347	Alemania	Baden-Wurtemberg	47.15462	7.1815	1162	Romanico	Piedra	Parcialmente restaurado	115731	False
IRD-00348	Ale_00348	Alemania	Hesse	50.71276	15.15324	1539	Renacentista	Mixto	Museo	45455	False
IRD-00349	Ale_00349	Alemania	Baviera	51.17037	15.27213	1280	Medieval	Ladrillo	Museo	47207	False
IRD-00350	Ale_00350	Alemania	Hesse	49.73443	13.02075	1393	Gotico / Renacentista	Piedra	En ruinas	72564	True
IRD-00351	Ale_00351	Alemania	Renania	52.30406	11.20963	1560	Renacentista	Piedra y ladrillo	Restaurado	71206	False
IRD-00352	Ale_00352	Alemania	Hesse	50.18404	8.8777	1256	Medieval	Ladrillo	Parcialmente restaurado	76416	False
IRD-00353	Ale_00353	Alemania	Sajonia	50.79048	6.54952	1103	Romanico	Piedra	Restaurado	502040	False
IRD-00354	Ale_00354	Alemania	Sajonia	53.21542	7.94732	1198	Romanico	Ladrillo	Museo	92316	False
IRD-00355	Ale_00355	Alemania	Renania	51.62639	7.39615	1667	Barroco	Mamposteria	Parcialmente restaurado	207561	False
IRD-00356	Ale_00356	Alemania	Baviera	52.52	12.55592	1004	Romanico	Mamposteria	Parcialmente restaurado	24371	False
IRD-00357	Ale_00357	Alemania	Brandenburgo	50.32514	8.86821	1014	Romanico	Roca	Residencia privada	66682	False
IRD-00358	Ale_00358	Alemania	Brandenburgo	50.67732	11.19248	1822	Barroco	Mixto	En ruinas	90380	False
IRD-00359	Ale_00359	Alemania	Sajonia	54.1814	12.40632	1389	Gotico	Piedra y ladrillo	Museo	38978	False
IRD-00360	Ale_00360	Alemania	Sajonia	54.61144	15.45078	1286	Medieval / Neogotico	Ladrillo	En ruinas	107856	False
IRD-00361	Ale_00361	Alemania	Hesse	50.49597	11.63883	1507	Gotico / Renacentista	Mixto	Restaurado	26306	False
IRD-00362	Ale_00362	Alemania	Renania	51.17168	15.28443	1157	Gotico / Renacentista	Roca	Museo	223453	False
IRD-00363	Ale_00363	Alemania	Sajonia	48.97872	12.08584	1230	Gotico / Renacentista	Piedra y ladrillo	Residencia privada	105063	False
IRD-00364	Ale_00364	Alemania	Hesse	47.07231	9.39178	1255	Medieval / Neogotico	Ladrillo	Museo	90877	True
IRD-00365	Ale_00365	Alemania	Baden-Wurtemberg	49.57336	14.0564	1190	Medieval / Neogotico	Mixto	En ruinas	58703	False
IRD-00366	Ale_00366	Alemania	Baden-Wurtemberg	54.21106	7.46117	1304	Gotico / Renacentista	Ladrillo	Residencia privada	36806	True
IRD-00367	Ale_00367	Alemania	Hesse	50.85239	12.03671	1566	Renacentista	Mixto	Residencia privada	66205	False
IRD-00368	Ale_00368	Alemania	Baden-Wurtemberg	54.93954	9.67007	1690	Barroco	Ladrillo	Parcialmente restaurado	107767	False
IRD-00369	Ale_00369	Alemania	Baden-Wurtemberg	54.01884	15.25654	1415	Gotico / Renacentista	Piedra y ladrillo	Restaurado	74154	False
IRD-00370	Ale_00370	Alemania	Hesse	50.45105	12.83202	1248	Medieval / Neogotico	Piedra y ladrillo	Restaurado	49542	False
IRD-00371	Ale_00371	Alemania	Hesse	49.8244	14.4939	1303	Gotico / Renacentista	Roca	En ruinas	52704	False
IRD-00372	Ale_00372	Alemania	Sajonia	48.63569	8.42544	1246	Medieval / Neogotico	Mixto	Restaurado	271347	False
IRD-00373	Ale_00373	Alemania	Sajonia	49.36193	14.35522	1344	Gotico	Piedra y ladrillo	Museo	206031	False
IRD-00374	Ale_00374	Alemania	Baden-Wurtemberg	53.5983	10.89876	1330	Gotico	Mamposteria	En ruinas	20515	True
IRD-00375	Ale_00375	Alemania	Brandenburgo	51.3736	11.05421	1848	Barroco	Mamposteria	En ruinas	28810	False
IRD-00376	Ale_00376	Alemania	Renania	54.06188	6.49306	1669	Renacentista	Mamposteria	Restaurado	21521	False
IRD-00377	Ale_00377	Alemania	Baviera	53.7874	10.01498	1029	Romanico	Mixto	Museo	25490	False
IRD-00378	Ale_00378	Alemania	Renania	54.99635	9.85464	1121	Medieval / Neogotico	Roca	En ruinas	23777	False
IRD-00379	Ale_00379	Alemania	Renania	50.31576	13.16138	1261	Medieval / Neogotico	Mixto	En ruinas	114742	False
IRD-00380	Ale_00380	Alemania	Baviera	48.03953	11.32087	1470	Gotico	Piedra	Restaurado	13318	False
IRD-00381	Ale_00381	Alemania	Baden-Wurtemberg	52.57768	12.7861	1297	Medieval	Piedra	Restaurado	48780	True
IRD-00382	Ale_00382	Alemania	Baviera	49.76274	9.1883	1694	Renacentista	Piedra y ladrillo	Restaurado	55944	False
IRD-00383	Ale_00383	Alemania	Hesse	54.57673	10.71446	1370	Medieval	Mamposteria	Museo	29363	True
IRD-00384	Ale_00384	Alemania	Sajonia	47.99506	13.5767	1419	Gotico	Ladrillo	En ruinas	253830	False
IRD-00385	Ale_00385	Alemania	Renania	51.0087	12.70884	1317	Gotico	Piedra y ladrillo	En ruinas	49973	False
IRD-00386	Ale_00386	Alemania	Brandenburgo	51.42166	9.76726	1142	Medieval	Ladrillo	Museo	8532	False
IRD-00387	Ale_00387	Alemania	Sajonia	49.32036	14.27843	1412	Medieval	Roca	Restaurado	91685	False
IRD-00388	Ale_00388	Alemania	Renania	52.02395	8.35135	1223	Medieval / Neogotico	Piedra	En ruinas	49851	False
IRD-00389	Ale_00389	Alemania	Renania	48.53142	9.91073	1696	Neogotico	Roca	Parcialmente restaurado	30175	False
IRD-00390	Ale_00390	Alemania	Brandenburgo	47.67136	9.16789	1796	Neogotico	Piedra y ladrillo	Restaurado	51454	False
IRD-00391	Ale_00391	Alemania	Sajonia	54.8564	13.45619	1228	Gotico / Renacentista	Mixto	Museo	96121	False
IRD-00392	Ale_00392	Alemania	Baden-Wurtemberg	54.53018	14.68995	1317	Medieval / Neogotico	Mixto	En ruinas	227670	False
IRD-00393	Ale_00393	Alemania	Brandenburgo	51.38228	15.3001	1231	Gotico	Ladrillo	En ruinas	65924	False
IRD-00394	Ale_00394	Alemania	Renania	48.64266	10.58888	1101	Medieval / Neogotico	Mamposteria	En ruinas	14130	False
IRD-00395	Ale_00395	Alemania	Baden-Wurtemberg	51.8291	6.7313	1829	Barroco	Mamposteria	Restaurado	72935	False
IRD-00396	Ale_00396	Alemania	Baden-Wurtemberg	49.13922	6.14355	1233	Medieval	Piedra y ladrillo	Parcialmente restaurado	26562	False
IRD-00397	Ale_00397	Alemania	Brandenburgo	49.50326	8.57541	1451	Renacentista	Roca	Restaurado	52371	False
IRD-00398	Ale_00398	Alemania	Renania	52.89228	14.38844	1347	Medieval	Mixto	Parcialmente restaurado	21873	False
IRD-00399	Ale_00399	Alemania	Hesse	50.26521	6.14625	1456	Renacentista	Piedra	En ruinas	127759	False
IRD-00400	Ale_00400	Alemania	Brandenburgo	54.81606	6.96798	1282	Romanico	Mixto	Restaurado	257585	False
IRD-00401	Ale_00401	Alemania	Hesse	54.31639	10.1232	1281	Gotico / Renacentista	Roca	En ruinas	77952	False
IRD-00402	Ale_00402	Alemania	Baden-Wurtemberg	52.71242	6.86822	1394	Gotico	Mamposteria	Restaurado	13037	False
IRD-00403	Ale_00403	Alemania	Baviera	47.12651	6.73288	1295	Romanico	Piedra y ladrillo	En ruinas	118427	False
IRD-00404	Ale_00404	Alemania	Baden-Wurtemberg	49.9776	9.16383	1037	Romanico	Piedra y ladrillo	En ruinas	264936	False
IRD-00405	Ale_00405	Alemania	Brandenburgo	50.17959	10.8793	1525	Gotico / Renacentista	Piedra y ladrillo	En ruinas	49759	False
IRD-00406	Ale_00406	Alemania	Brandenburgo	53.39775	9.16926	1477	Renacentista	Piedra	Museo	32223	False
IRD-00407	Ale_00407	Alemania	Renania	50.63476	11.98735	1222	Medieval	Mamposteria	Museo	1500000	False
IRD-00408	Ale_00408	Alemania	Sajonia	50.35512	10.75076	1238	Medieval / Neogotico	Ladrillo	Restaurado	56789	False
IRD-00409	Ale_00409	Alemania	Hesse	50.7562	6.26896	1656	Renacentista	Piedra	Museo	344284	False
IRD-00410	Ale_00410	Alemania	Brandenburgo	47.89504	10.90603	1351	Gotico	Mamposteria	Parcialmente restaurado	21628	False
IRD-00411	Ale_00411	Alemania	Hesse	53.6119	10.23891	1518	Renacentista	Piedra	Restaurado	66145	False
IRD-00412	Ale_00412	Alemania	Hesse	52.94025	6.72804	1252	Medieval / Neogotico	Roca	Restaurado	11387	False
IRD-00413	Ale_00413	Alemania	Hesse	49.61394	9.36704	1294	Romanico	Piedra	Restaurado	37246	False
IRD-00414	Ale_00414	Alemania	Hesse	52.41553	13.96013	1462	Gotico / Renacentista	Mixto	Restaurado	168235	False
IRD-00415	Ale_00415	Alemania	Hesse	52.77543	9.65563	1144	Medieval / Neogotico	Piedra	Parcialmente restaurado	66069	False
IRD-00416	Ale_00416	Alemania	Brandenburgo	48.2909	6.79377	1275	Gotico	Piedra y ladrillo	Parcialmente restaurado	183640	False
